,neighborhood_code,neighborhood_group,neighborhood
2187,24.03,4086.0,COPPER VILLAGE SEC 1 & 2
2188,24.04,4040.0,LANGHAM CREEK COLONY 2
2189,24.05,4065.0,COPPER GROVE 1/CHATHAM OAKS
2190,24.06,4107.0,COPPER GROVE 1/WOODFIELD PLACE
2191,24.07,4107.0,COPPERBROOK 1
2192,24.08,4065.0,"COPPER GROVE 2,3"
2193,24.1,4107.0,HANOVER SEC 1
2194,24.11,4107.0,VILLAGES AT HANOVER
2195,2400.0,18004.0,"BENDERS 1,2,3"
2196,2400.01,18004.0,ISENBERG ADDN
2197,2401.0,18006.0,"NSHIRE #1,2 R/P #1/OTHER"
2198,2401.01,18006.0,"NORTHSHIRE #3,2 R/P PT2,YB>85"
2199,2402.0,18045.0,NORTHSHIRE TH SEC. 1
2200,2403.0,18005.0,"TIMBERWOOD SEC. 1,2,3,4,6"
2201,2403.01,18005.0,"TIMBERWOOD PT 3,4,6 YB>90"
2202,2403.02,18005.0,"TIMBERWOOD SEC. 5,7,9"
2203,2404.0,18001.0,HUMBLE ROAD PLACE #2
2204,2404.01,18001.0,OAK KNOLL ESTS (BLK 06.0)
2205,2404.02,18001.0,OAK KNOLL ESTS
2206,2405.0,18001.0,CHARPIOT ADDN/BENDER RD
2207,2405.01,18048.0,"LAKESHORE SEC 1, 6 R/P & 10,11,13,15"
2208,2405.02,18048.0,"LAKESHORE SEC 2, 3"
2209,2405.04,18048.0,"LAKESHORE SEC 4,8"
2210,2405.05,18048.0,LAKESHORE SEC 5
2211,2405.06,18048.0,LAKESHORE SEC 1 WATERFRONT
2212,2405.07,18038.0,LAKESHORE SEC 7
2213,2405.08,18048.0,LAKESHORE SEC 9
2214,2405.09,18048.0,LAKESHORE SEC 14 & AMEND
2215,2405.1,18048.0,"LAKESHORE SEC 10,12,18,19"
2216,2405.11,18048.0,LAKESHORE SEC 16 & 17
2217,2406.0,18002.0,AUDUBON PARK SEC. 1 R/P
2218,2407.0,18002.0,AUDUBON PARK SEC. 2 R/P
2219,2407.01,18002.0,AUDUBON PARK #2 R/P
2220,2408.0,18016.0,TIMBERHILLS (EAST) SEC. 1
2221,2409.0,18016.0,TIMBERHILLS (WEST) SEC. 1
2222,2410.0,18023.0,WOODLAND HILLS #12
2223,2410.01,18010.0,WOODLAND HILLS SEC. 7
2224,2411.0,18009.0,"WOODLAND HILLS #1 R/P,/OTHER"
2225,2412.0,18023.0,"WOODLAND HILLS 6,11,13"
2226,2413.0,18024.0,TRAILWOOD VILLAGE 1 TO 6
2227,2413.06,18036.0,DEER COVE '99 R/P
2228,2414.0,18041.0,KINGWOOD VILLAS COURT TH
2229,2414.01,18048.0,"WATERS EDGE SEC 1,2,8,10 PT,12"
2230,2414.02,18048.0,"WATERS EDGE SEC 3,4,9,10 PT"
2231,2414.04,18048.0,"WATERS EDGE SEC 7,11"
2232,2414.05,18048.0,WATERS EDGE SEC 5
2233,2414.06,18048.0,PT WATERS EDGE 3 & PT ABST 26 D HARRIS W/F
2234,2414.07,18048.0,WATERS EDGE SEC 13
2235,2414.08,18048.0,WATERS EDGE SEC 14
2236,2414.09,18048.0,WATERS EDGE SEC 15
2237,2414.1,18048.0,WATERS EDGE SEC 16
2238,2414.11,18048.0,WATERS EDGE SEC 17
2239,2414.12,18048.0,WATERS EDGE SEC 18
2240,2414.14,18048.0,WATERS EDGE SEC 6
2241,2415.0,18003.0,J L RANCHLAND
2242,2415.05,18028.0,"LAUREL PLACE SEC 1,2,3"
2243,2416.0,18017.0,"ATASCOCITA FOREST #1,24,7,8"
2244,2416.01,18028.0,"ATASCOCITA FRST PT 4,8 R/P9,11"
2245,2416.02,18017.0,ATASCOCITA FOREST PT. #8 R/P
2246,2416.03,18028.0,"TIMBER FOREST #1,4,5 (98)"
2247,2416.04,18028.0,"ATASC FRST 12,13)/14(96)15(97)"
2248,2416.05,18028.0,ATASCOCITA FOREST #16-18
2249,2416.06,18028.0,"PARK @ ATAS FOREST #1,2(97)"
2250,2416.07,18028.0,PARK AT ATASCOCITA FOREST #3
2251,2416.08,18028.0,"TIMBER FOREST SEC 6,7"
2252,2416.09,18028.0,"ATASCOCITA FOREST SEC 19,23,25,26"
2253,2416.11,18028.0,ATASCOCITA FOREST SEC 20
2254,2416.12,18028.0,"ATASCOCITA FOREST SEC 21,22"
2255,2417.0,18001.0,OAK MANOR
2256,2417.01,18001.0,DOGWOOD ACRES (5036.9)/OTHERS
2257,2417.02,18001.0,DUNNAM PLACE
2258,2418.0,18008.0,MILLS CREEK VILLAGE #1 PT R/P
2259,2418.01,18008.0,MILL CREEK VLG 2-5
2260,2418.02,18008.0,MILLS CREEK VILLAGE #6
2261,2418.03,18008.0,MILLS CREEK VLG SEC. 7
2262,2418.06,18028.0,"WOODSPRING FOREST SEC 1,2"
2263,2418.07,18028.0,WOODSPRING FOREST SEC 3
2264,2419.0,18003.0,RAMBLEWOOD
2265,2419.02,18003.0,THE LAKES AT TOWNSEN
2266,2420.0,18003.0,BELLEAU WOOD EAST
2267,2420.01,18015.0,PLAZA EAST
2268,2420.02,18019.0,"BELLEAU WOOD R/P 2,3(5066.1)"
2269,2420.03,18003.0,BELLEAU WOOD EAST PT 3(5066.1)
2270,2420.04,18019.0,NORTHSHORE EXTN #2 (5066.2)
2271,2420.05,18001.0,LAKESIDE TREASCOVE U/R (5066.3
2272,2420.06,18001.0,"RIVERSIDE CREST #1,2 U/R"
2273,2421.0,18014.0,ATASCOCITA NORTH #2
2274,2422.0,18014.0,"ATASCOCITA WEST #1,2"
2275,2422.01,18028.0,"ATASCOCITA TIMBERS 1, #2(98NS)"
2276,2422.05,18028.0,"ATASCOCITA PARK SEC 1, 2"
2277,2423.0,18004.0,MEMORIAL GLEN R/P & OTHERS
2278,2423.01,18004.0,MEMORIAL GLEN EAST
2279,2424.0,18004.0,"LAKELAND #1,3/WESTHEIMER S/D"
2280,2424.01,18004.0,MCGAUGHEY
2281,2424.02,18001.0,LALOSEVITCH/SH ROBERTS/OTHERS
2282,2424.04,18001.0,A-95 WB ADAMS (SO. HOUSTON AV)
2283,2425.0,18001.0,MIXED RESIDENTIAL
2284,2426.0,18001.0,MIXED RESIDENTIAL
2285,2426.01,18008.0,MILLS BRANCH VILLAGE SEC. 1
2286,2426.03,18001.0,WORLEY ACRES
2287,2426.04,18008.0,MILLS BRANCH VLG SEC. 2
2288,2426.05,18001.0,IDLEWILDE
2289,2426.06,18011.0,MILLS BRANCH VLG. PT. #1
2290,2426.07,18008.0,MILLS BRANCH VILLAGE SEC. 3
2291,2426.08,18008.0,"MILLS BRANCH VLG 4,4 R/P,5,6"
2292,2427.0,18001.0,M/R
2293,2427.02,18001.0,RIVERSIDE OILFIELD S/D
2294,2427.03,18045.0,INTERCONTINENTAL VLGE T/H
2295,2427.04,18004.0,INTERCONTINENTAL VLGE R/P #1
2296,2427.05,18045.0,HUMBLE T/H R/P 2
2297,2427.06,18045.0,CEDAR POND T/H PH 1
2298,2427.07,18008.0,CEDAR POND PHASE II
2299,2427.09,18001.0,M/R
2300,2428.0,18001.0,M/R
2301,2428.01,18005.0,EASTEX OAKS VILLAGE SEC 3 R/PA
2302,2428.02,18001.0,THE COLONY 1 & 2
2303,2428.05,18001.0,MORRISON M/H U/R
2304,2428.06,18005.0,"EASTEX OAKS VILLAGE SEC 1,2"
2305,2428.07,18001.0,OAK RIDGE RANCH MANOR M/R
2306,2428.08,18001.0,PEOPLE'S OIL & GAS CO.
2307,2429.0,18001.0,M/R
2308,2429.01,18001.0,GREENWOOD LAKE
2309,2429.02,18044.0,THE COUNTRY T/H
2310,2429.03,18045.0,FAIRWAY FOREST T/H
2311,2429.04,18045.0,TRAILWOOD VILLAGE T/H #2 R/P
2312,2430.0,18001.0,ATASCOCITA ACRES
2313,2430.03,18049.0,VILLAGES AT TOUR 18 SEC 1
2314,2431.0,18008.0,KINGWOOD PLACE VILLAGE #1 & 2
2315,2431.01,18045.0,KINGWOOD PL VLG #29 T/H'S 95
2316,2431.02,18008.0,KINGWOOD PLACE VLG 3 & 4
2317,2431.03,18008.0,KINGWOOD PLACE VLG #5
2318,2432.0,18044.0,AUDUBON PARK CONDO
2319,2433.0,18001.0,LAKESIDE TERRACE (5151)
2320,2433.01,18001.0,LAKESIDE TERRACE WATERFRONT
2321,2434.0,18035.0,ATASCOCITA SHORES SEC 1(LK FRT
2322,2435.0,18001.0,"CAMPLILLIE,BLACKWD,ATASC ESTS"
2323,2435.01,18001.0,CAMP LILLIE PT.
2324,2436.0,18034.0,ATASCOCITA SHORES #4 (LK FRT)
2325,2437.01,18036.0,"LAKEWOOD PINES SEC 1,2,4,7"
2326,2437.03,18036.0,"LAKEWOOD PINES SEC 3,5"
2327,2438.0,18010.0,"WOODLAND HILLS #3,5"
2328,2439.0,18001.0,NORTH BELT FOREST #1 (M/H)
2329,2440.0,18001.0,MOONSHINE HILL M/R (5066)
2330,2441.0,18031.0,GOLFERS VILLAGE
2331,2441.01,18036.0,OLYMPIC VILLAGE PT/OTHERS
2332,2441.02,18031.0,OLYMPIC VILLAGE (PATIO)
2333,2441.03,18036.0,OLYMPIC VILLAGE (WATER)
2334,2441.04,18031.0,SPORTSMAN'S VILLAGE R/R LOTS
2335,2441.05,18036.0,CHAMPIONS VILLAGE PT/OTHERS
2336,2441.06,18036.0,CHAMPIONS VILLAGE (WATER)
2337,2441.07,18036.0,CHAMPIONS VILLAGE
2338,2441.08,18036.0,MARATHON VILLAGE /TROPHY VLG
2339,2441.09,18036.0,WALDEN GREEN
2340,2442.01,18051.0,WATERHAVEN
2341,2443.01,18036.0,"BRIDGES ON LAKE HOUSTON SEC 1,3,5,7"
2342,2443.02,18036.0,"BRIDGES ON LAKE HOUSTON SEC 2, 4, 6"
2343,2444.0,18042.0,DEER RIDGE EST 1/98 PT R/P EXT
2344,2444.01,18013.0,GROVES SEC 1
2345,2444.02,18013.0,GROVES SEC 2
2346,2444.03,18013.0,"GROVES SEC 3, 6"
2347,2444.04,18013.0,GROVES SEC 4
2348,2444.05,18013.0,GROVES SEC 5
2349,2444.06,18013.0,"GROVES SEC 10,15,16,18,19,20,22,23"
2350,2444.07,18013.0,"GROVES SEC 7, 8, 9,14"
2351,2444.08,18013.0,"GROVES SEC 11,12"
2352,2445.0,18036.0,RIVERCHASE #1(95)/#2 (98)
2353,2445.01,18036.0,"RIVERCHASE #3,4,5,6,& 7"
2354,2445.02,18036.0,RIVERPOINT VILLAGE
2355,2445.05,18036.0,"VILLAGES OF RIVERCHASE SEC 1,2"
2356,2446.0,18044.0,KINGWOOD VLG EST CONDOS (96)
2357,2446.01,18044.0,WESTMINISTER HOUSE CONDO
2358,2446.02,18044.0,KINGWOOD VLG ESTS CONDOS
2359,2447.0,18028.0,"KINGWOOD GLEN #3,R/P 97,#4,5"
2360,2447.01,18001.0,KINGWD GLEN VILL PT.SEC7 03SUB
2361,2447.02,18001.0,KINGWD GLEN VILL PT.SEC7 DUPLE
2362,2447.04,18028.0,PARKSIDE@KINGWOOD GLEN
2363,2448.0,18036.0,"SUMMERW'D #1(96),97 R/P,#4(98)"
2364,2448.01,18036.0,"SUMMERW'D #2(96),97 R/P,#6(98)"
2365,2448.02,18036.0,"SUMMERW'D #3(96),97R/P,#5(98)"
2366,2448.03,18036.0,SUMMERWOOD SEC 7/EDGEWATER VLG
2367,2448.04,18036.0,SUMMERWOOD LAKE ESTS #8 & 12
2368,2448.05,18036.0,SUMMERWOOD SEC 9
2369,2448.06,18013.0,"LAKE FOREST VILLAGE 1,2"
2370,2448.07,18036.0,SUMMERWOOD SEC 10
2371,2448.09,18036.0,"SUMMERWOOD SEC 15,16"
2372,2449.0,18036.0,SUMMERWOOD SEC 14   04 SUB
2373,2449.01,18013.0,LAKE FOREST VILLAGE 3
2374,2449.02,18013.0,SUMMERWOOD SEC. 21
2375,2449.03,18013.0,"SUMMERWOOD SEC. 11,17"
2376,2449.04,18036.0,"SUMMERWOOD SEC 18, 28"
2377,2449.05,18036.0,"SUMMERWOOD SEC 19,25"
2378,2449.06,18036.0,"SUMMERWOOD SEC 20,30"
2379,2449.07,18013.0,SUMMERWOOD SEC 22
2380,2449.08,18013.0,SUMMERWOOD SEC 24
2381,2449.09,18036.0,"SUMMERWOOD SEC 26, 27"
2382,2449.1,18013.0,"SUMMERWOOD SEC 29, 34"
2383,2449.11,18013.0,SUMMERWOOD SEC 31
2384,2449.12,18036.0,SUMMERWOOD SEC 32 & AMEND NO 1
2385,2449.13,18013.0,"SUMMERWOOD SEC 23, 36"
2386,2449.14,18036.0,SUMMERWOOD SEC 33
2387,2450.0,18036.0,"SUMMER LAKE RANCH SEC 1,2,3,5"
2388,2450.01,18036.0,SUMMER LAKE RANCH SEC 4
2389,2451.0,18036.0,STILLWATER ON LAKE HOUSTON SEC 1
2390,2451.01,18036.0,STILLWATER ON LAKE HOUSTON SEC 2
2391,2451.03,18036.0,STILLWATER ON LAKE HOUSTON SEC 3
2392,2451.04,18036.0,STILLWATER ON LAKE HOUSTON SEC 4
2393,2452.0,18034.0,"KINGS LAKE ESTS #1,4,7,8"
2394,2452.01,18034.0,"KINGS LAKE ESTATES #2,5"
2395,2454.0,18008.0,KINGS CROSSING VLG #24
2396,2455.0,18008.0,ATASCA WOODS SEC 1 & 3
2397,2455.01,18013.0,ATASCA WOODS SEC 2
2398,2455.02,18008.0,"ATASCA WOODS SEC 5,7"
2399,2455.03,18013.0,ATASCA WOODS SEC 4
2400,2455.04,18013.0,ATASCA WOODS SEC 6
2401,2456.0,18028.0,"EAGLE SPRINGS #1,R/P"
2402,2456.01,18028.0,"EAGLE SPRINGS SEC 2,13"
2403,2456.02,18028.0,"EAGLE SPRINGS SEC 3,4,11"
2404,2456.04,18028.0,"EAGLE SPRINGS SEC 5,10"
2405,2456.05,18028.0,EAGLE SPRINGS SEC 6
2406,2457.0,18001.0,"CLASSIC PINES EST #1,PAR R/P"
2407,2457.03,18028.0,ATASCOCITA TRACE SEC 1
2408,2457.04,18028.0,ATASCOCITA TRACE SEC 1 YB > 2009
2409,2457.05,18028.0,"ATASCOCITA TRACE SEC 2,5"
2410,2457.06,18028.0,"ATASCOCITA TRACE SEC 3, 4, 6"
2411,2458.0,18036.0,KINGWOOD LAKES SOUTH #1
2412,2458.01,18036.0,"BARRINGTON SEC. 1,2"
2413,2459.0,18036.0,KINGS RIVER ESTATES SEC 2
2414,2459.01,18036.0,KINGS RIVER ESTATES SEC 3
2415,2459.02,18036.0,KINGS RIVER ESTATES SEC 4
2416,2459.03,18036.0,KINGS RIVER ESTATES SEC 5
2417,2459.04,18036.0,KINGS RIVER ESTATES SEC 6
2418,2460.01,18008.0,KINGS RIVER VILLAGE SEC 13
2419,2461.0,18028.0,"BLACKSTONE CREEK SEC 1,2,3,4"
2420,2462.0,18028.0,"FALL CREEK SEC 1, 5, 9"
2421,2462.01,18040.0,FALL CREEK SEC 2
2422,2462.02,18028.0,"FALL CREEK SEC 3, 6"
2423,2462.03,18028.0,FALL CREEK SEC 7
2424,2462.04,18036.0,"FALL CREEK SEC 4,8,11"
2425,2462.05,18040.0,FALL CREEK SEC. 10
2426,2462.06,18013.0,"FALL CREEK SEC 14,15, PT39 ,40,41,42 PT RP,43,44"
2427,2462.07,18036.0,"FALL CREEK SEC 16, 22, 31"
2428,2462.09,18036.0,FALL CREEK SEC 23
2429,2462.1,18036.0,"FALL CREEK SEC 24, 25, 30"
2430,2462.11,18036.0,"FALL CREEK SEC 17,18,20"
2431,2462.12,18036.0,"FALL CREEK SEC 28, 34"
2432,2462.13,18036.0,FALL CREEK SEC 29
2433,2462.14,18036.0,FALL CREEK SEC 21 R/P
2434,2462.15,18013.0,"EAGLE CREEK 3 & PT FALL CREEK 36, PT 39"
2435,2462.16,18036.0,FALL CREEK SEC 26
2436,2462.17,18306.0,FALL CREEK SEC 20
2437,2462.18,18036.0,FALL CREEK SEC 11
2438,2462.19,18036.0,FALL CREEK SEC 27
2439,2463.01,18013.0,"FALL CREEK EAST SEC 1,2"
2440,2464.0,18001.0,SIR DAIN PLACE
2441,2465.0,18028.0,"CLAYTONS CORNER SEC 1,2,3,4"
2442,2466.0,18028.0,NORTH KINGWOOD FOREST
2443,2467.01,18028.0,"ROYAL BROOK AT KINGWOOD SEC 1,4,7,14,18"
2444,2467.02,18028.0,"ROYAL BROOK AT KINGWOOD SEC 2,5"
2445,2467.03,18028.0,"ROYAL BROOK AT KINGWOOD SEC 3,6"
2446,2467.04,18028.0,ROYAL BROOK AT KINGWOOD SEC 12
2447,2468.0,18008.0,ATASCOCITA MEADOWS
2448,2470.0,18008.0,"LAKEWOOD COVE SEC 1, 2"
2449,2472.0,18036.0,EAGLE SPRINGS SEC. 9
2450,2472.01,18013.0,"EAGLE SPRINGS SEC. 7,12"
2451,2472.02,18013.0,"EAGLE SPRINGS SEC 8,14,15"
2452,2472.03,18013.0,"EAGLE SPRINGS SEC.16,36,38"
2453,2472.04,18013.0,"EAGLE SPRINGS SEC.17,26"
2454,2472.06,18013.0,"EAGLE SPRINGS SEC.20 PT, 32"
2455,2472.07,18013.0,EAGLE SPRINGS SEC.19
2456,2472.08,18013.0,EAGLE SPRINGS SEC 21
2457,2472.09,18013.0,"EAGLE SPRINGS SEC 22, 25, 31"
2458,2472.1,18013.0,"EAGLE SPRINGS SEC 18,28"
2459,2472.11,18013.0,EAGLE SPRINGS SEC 33
2460,2472.12,18028.0,EAGLE SPRINGS SEC 23
2461,2472.13,18013.0,"EAGLE SPRINGS SEC 24 R/P,37"
2462,2472.14,18013.0,"EAGLE SPRINGS SEC 41, 41 R/P, 46"
2463,2472.16,18028.0,"EAGLE SPRINGS SEC 20,29"
2464,2472.17,18013.0,"EAGLE SPRINGS SEC 27,30,35,40,43,44"
2465,2472.19,18013.0,"EAGLE SPRINGS SEC 34, 42"
2466,2472.2,18013.0,"EAGLE SPRINGS SEC 38, 39"
2467,2472.21,18013.0,EAGLE SPRINGS SEC 47
2468,2472.22,18013.0,EAGLE SPRINGS 48
2469,2472.23,18013.0,EAGLE SPRINGS 49
2470,2472.24,18013.0,EAGLE SPRINGS 50
2471,2472.25,18013.0,EAGLE SPRINGS 45
2472,2472.26,18013.0,EAGLE SPRINGS SEC 51
2473,2473.0,18028.0,WOODLAND PINES SEC 1
2474,2473.01,18028.0,WOODLAND PINES SEC 2
2475,2473.02,18028.0,"WOODLAND PINES SEC 3,4 & AMEND 1"
2476,2473.03,18028.0,WOODLAND PINES SEC 7 & AMEND 1
2477,2473.04,18028.0,WOODLAND PINES SEC 8
2478,2473.05,18028.0,WOODLAND PINES SEC 6
2479,2473.06,18028.0,WOODLAND PINES SEC 5
2480,2473.07,18028.0,"WOODLAND PINES SEC 9,10"
2481,2474.0,18008.0,SUNSET RIDGE SEC. 1(04SUB)
2482,2474.01,18008.0,SUNSET RIDGE SEC 2
2483,2474.02,18008.0,"SUNSET RIDGE SEC 3,4"
2484,2474.05,18008.0,"SUNSET RIDGE SEC 5, 6, 7"
2485,2474.07,18008.0,SUNSET RIDGE WEST SEC 1
2486,2474.08,18008.0,SUNSET RIDGE WEST SEC 3
2487,2474.09,18008.0,"SUNSET RIDGE WEST SEC 2,4"
2488,2474.1,18008.0,"SUNSET RIDGE WEST SEC 5,6,7"
2489,2475.0,18013.0,"CANYON GATE AT PARK LAKES SEC 3, 12, 13"
2490,2475.01,18013.0,"CANYON GATE AT PARK LAKES SEC 4, 6, 11"
2491,2475.02,18013.0,CANYON GATE AT PARK LAKES SEC 5
2492,2475.04,18013.0,"CANYON GATE AT PARK LAKES SEC 7,8"
2493,2475.05,18013.0,CANYON GATE AT PARK LAKES SEC 15
2494,2475.06,18013.0,CANYON GATE AT PARK LAKES SEC 9
2495,2475.07,18013.0,"CANYON GATE AT PARK LAKES SEC 14, 16"
2496,2476.0,18013.0,"CANYON VILLAGE AT PARK LAKES SEC 4,5,8"
2497,2476.01,18028.0,"CANYON VILLAGE AT PARK LAKES SEC 6,9"
2498,2476.02,18013.0,CANYON VILLAGE AT PARK LAKES SEC 7
2499,2477.0,18046.0,NORTH HOUSTON AVENUE & SOUTH HOUSTON AVE 1
2500,2478.01,18008.0,"BALMORAL PARK LAKES EAST SEC 1,2"
2501,2478.02,18008.0,"BALMORAL SEC 1,2"
2502,2478.04,18008.0,"BALMORAL PARK LAKES EAST SEC. 3,4"
2503,2481.0,23231.0,JACINTO PARK
2504,2482.0,23231.0,GATEWAY PLACE
2505,2483.0,23231.0,"BEAUMONT PLACE 1,2,3,4"
2506,2484.0,23234.0,ROLLING HILLS
2507,2485.0,23235.0,SHELDON ACRES
2508,2485.01,23235.0,SHELDON PARK
2509,2486.0,23235.0,"SHELDON WOODS 1,2,3,4"
2510,2487.0,23234.0,"PARKWAY FOREST 1,5"
2511,2488.0,23234.0,"PARKWAY FOREST 4,6"
2512,2489.0,23231.0,LONG PLAY
2513,2490.0,23231.0,MAGNOLIA GARDENS
2514,2491.0,23234.0,KINGS LAKE FOREST  1
2515,2491.01,23234.0,GREENSBROOK 1
2516,2491.03,23231.0,"GREENSBROOK SEC 4,5"
2517,2491.04,23231.0,"GREENSBROOK PLACE SEC 1,2,3"
2518,2491.05,23231.0,"GREENSBROOK PLACE SEC 4,5"
2519,2491.08,23231.0,VILLAGE OF KINGS LAKE SEC 2
2520,2491.09,23231.0,VILLAGE OF KINGS LAKE SEC 1
2521,2491.1,23231.0,"VILLAGE OF KINGS LAKE SEC 3, & SEC 1 R/P EXTN"
2522,2492.0,23234.0,"HIDDEN MEADOW SEC 1,2,4,5"
2523,2492.01,23234.0,"HIDDEN MEADOW SEC 3,6"
2524,2492.03,23234.0,"HIDDEN MEADOW SEC 7, 13, 15"
2525,2492.04,23234.0,HIDDEN MEADOWS SEC 8
2526,2492.05,23234.0,BAVARIA SEC 1
2527,2492.06,23234.0,BAVARIA SEC 2
2528,2492.07,23234.0,BAVARIA SEC 3
2529,2492.08,23234.0,BAVARIA SEC 6
2530,2492.1,23234.0,"EVERGREEN VILLAS SEC 1,2"
2531,2493.01,23231.0,RESERVOIR ACRES
2532,2493.02,23231.0,"HAMPTON OAKS 1,2"
2533,2493.03,23234.0,"LIBERTY LAKES SEC 1,3,5,7,9"
2534,2493.04,23234.0,"LIBERTY LAKES SEC 2,4,6,8,10"
2535,2493.08,23234.0,BAVARIA SEC 4
2536,2493.09,23234.0,BAVARIA SEC 5 R/P
2537,2494.0,23233.0,"RIO VILLA 1,2,3,4,5,6"
2538,2495.0,23234.0,"ROYALWOOD 1,2,3"
2539,2496.0,23235.0,"HOUMONT PARK 1,2"
2540,2496.01,23235.0,RALSTON ACRES
2541,2496.02,23234.0,LAKESIDE TERRACE
2542,2496.03,23234.0,LAKESIDE TERRACE WATERFRONT
2543,2497.0,23234.0,SUNRISE PINES SEC 1
2544,2497.01,23234.0,"SUNRISE PINES SEC 2, 3, 4, 5"
2545,2498.0,23231.0,M/R
2546,2498.02,23231.0,GREENWOOD M/H PARK R/P
2547,2498.03,23233.0,"PARKWAY 1,2 (M/H)"
2548,2498.04,23231.0,GREENRIVER ESTATES/OTHERS
2549,2499.0,23231.0,M/R
2550,2499.01,23231.0,RED BUD ACRES 1
2551,2499.02,23231.0,RIVER GLENN
2552,2499.03,23231.0,"MEADOWLAKE M/H VILLAGE 1,2,3"
2553,2499.04,23231.0,MEADOWLAKE TRACT A
2554,2499.05,23231.0,"FAUNA MOBILE ESTATES 1,2,3,4,5"
2555,2499.06,23232.0,K LAKE TERRACE U/R
2556,2499.07,23231.0,PADOKS TIMBERS (M/H)
2557,2499.08,23231.0,PINELAND
2558,2499.09,23232.0,JOHN DUNMAN A-231
2559,25.0,4011.0,BARWOOD
2560,25.01,4065.0,"COPPER GROVE 4,2ND AMEND"
2561,25.02,4065.0,"COPPER GROVE 1,PAR R/P"
2562,25.03,4107.0,"COPPERBROOK 2,3,4,5"
2563,25.04,4086.0,COPPER VILLAGE 3-7
2564,25.05,4065.0,COPPER GROVE 5
2565,25.06,4065.0,COPPER GROVE SEC 7-9
2566,25.07,4065.0,COPPER GROVE SEC 6
2567,25.08,4086.0,"COPPER VILLAGE SEC 9,10"
2568,25.09,4065.0,CYPRESS FALLS ESTATES 1
2569,2500.0,23231.0,M/R
2570,2500.01,23231.0,GREENWOOD/HOUSTON FARMS
2571,2500.02,23231.0,PARKWOOD ESTATES EAST 3
2572,2500.03,23231.0,PARKWOOD ESTATES EAST 2
2573,2500.04,23231.0,NELSON ESTATES
2574,2500.05,23231.0,J.W. MOODY A-546/BROOKMOUNT PK
2575,2500.06,23235.0,JOHN JONES A-483
2576,2500.07,23231.0,J.W. MOODY A-546
2577,2500.08,23231.0,LINCOLN PARK FARMS
2578,2500.09,23231.0,LINCOLN PARK FARMS
2579,2501.0,23235.0,M/R
2580,2501.01,23231.0,HOUSTON FARMS
2581,2501.02,23231.0,HOUSTON FARMS
2582,2502.0,23234.0,STONEFIELD MANOR SEC 1
2583,2502.01,23234.0,"STONEFIELD TERRACE SEC 1,2,4,5,6,7"
2584,2502.02,23234.0,STONEFIELD TERRACE SEC 3
2585,2503.0,23234.0,SIERRA RANCH
2586,2504.0,23234.0,"TIDWELL LAKES SEC 1,2,5,9"
2587,2505.0,23234.0,IMPERIAL FOREST SEC 1
2588,2505.01,23234.0,EDGEWOOD VILLAGE SEC 1-5
2589,2507.0,23234.0,SHELDON RIDGE SEC 1-5
2590,2507.01,23234.0,"SHELDON RIDGE SEC 8,9"
2591,2510.0,23231.0,JOHNS ROAD SEC 1
2592,2541.0,26001.0,RED OAK TERRACE
2593,2541.01,26001.0,MONTGOMERY CO. SHARED CAD (INACTIVE ACCTS)
2594,2542.0,26024.0,MCKINNEY PLACE
2595,2543.0,26024.0,NORTHWOOD ESTATES
2596,2544.0,26034.0,"RESERVE @ SPRING LAKE SEC 1, 2 R/P"
2597,2548.0,26010.0,ROSEWOOD HILL #1-6
2598,2548.02,26010.0,ROSEHURST
2599,2548.03,26010.0,TIMBERLAKE VILLAGE
2600,2548.1,26018.0,ROSEHILL RESERVE SEC 1
2601,2548.11,26018.0,ROSEHILL RESERVE SEC 2
2602,2548.12,26018.0,ROSEHILL RESERVE SEC 3
2603,2549.0,26020.0,HOLLY CREEK #1-5 U/R
2604,2549.01,26020.0,EST. OF HOLLY LAKE
2605,2549.02,26020.0,OAKS OF ROSEHILL
2606,2549.05,26010.0,PINE COUNTRY OF TOMBALL SEC 1
2607,2549.06,26010.0,PINE COUNTRY OF TOMBALL SEC 2 R/P
2608,2549.07,26010.0,PINE COUNTRY OF TOMBALL SEC 3
2609,2550.0,26011.0,TOMBALL HILL
2610,2550.01,26005.0,PT TOMBALL HILLS
2611,2551.0,26001.0,"PARK PLACE ESTS U/R,PARK WEST"
2612,2552.0,26011.0,"SHERWOOD FOREST #1,#1R/P"
2613,2552.01,26005.0,"SHERWOOD FOREST PT #1,#1 R/P"
2614,2552.02,26020.0,SPRING PINES ESTATES
2615,2553.01,26016.0,TOMBALL TERRACE
2616,2554.0,26001.0,M/R
2617,2554.01,26016.0,CHERRY PLACE
2618,2554.02,26001.0,PECAN ADDITION
2619,2554.03,26015.0,MAIN STREET ADDITION
2620,2554.04,26001.0,HAMPTON PLACE R/P
2621,2554.05,26016.0,CHERRY MEADOWS FINAL PLAT
2622,2555.0,26001.0,BOUDREAUX ESTS 1-3 U/R
2623,2556.0,26013.0,WALDWICK (NEW 88)
2624,2557.0,26013.0,GETTYSBURG PT 1
2625,2557.01,26013.0,WINTERHAVEN
2626,2557.02,26002.0,"LAKEWOOD FOREST 14,15,R/P 15"
2627,2557.03,26002.0,LAKEWOOD FOREST SEC 17
2628,2557.04,26002.0,GETTYSBURG PT 1
2629,2558.0,26014.0,CANTERBURY FOREST #2
